feature,num_methods_outof3_feature_important_AD,num_methods_outof3_feature_important_PD,num_methods_outof3_feature_important_Dementia,num_methods_outof9_finding_feature_important,PheCode,Phenotype
Sicca.syndrome,0,0,0,0,709.2,Sicca syndrome
Systemic.sclerosis,0,0,0,0,709.3,Systemic sclerosis
Polymyositis,0,0,0,0,709.4,Polymyositis
Dermatomyositis,0,0,0,0,709.5,Dermatomyositis
Other.specified.diffuse.diseases.of.connective.tissue,0,0,0,0,709.6,Other specified diffuse diseases of connective tissue
Unspecified.diffuse.connective.tissue.disease,0,0,0,0,709.7,Unspecified diffuse connective tissue disease
Osteomyelitis..periostitis..and.other.infections.involving.bone,0,1,2,3,710,"Osteomyelitis, periostitis, and other infections involving bone"
Acute.osteomyelitis,0,1,1,2,710.11,Acute osteomyelitis
Chronic.osteomyelitis,0,0,1,1,710.12,Chronic osteomyelitis
Unspecified.osteomyelitis,1,3,1,5,710.19,Unspecified osteomyelitis
Periostitis,0,0,0,0,710.2,Periostitis
Osteopathy.resulting.from.poliomyelitis,0,0,0,0,710.3,Osteopathy resulting from poliomyelitis
Arthropathy.associated.with.infections,0,0,0,0,711,Arthropathy associated with infections
Pyogenic.arthritis,0,0,0,0,711.1,Pyogenic arthritis
Reiter.s.disease,0,0,0,0,711.2,Reiter's disease
Behcet.s.syndrome,0,0,0,0,711.3,Behcet's syndrome
Infective.connective.tissue.disorders,0,0,1,1,712,Infective connective tissue disorders
Arthropathy.associated.with.other.disorders.classified.elsewhere,0,0,0,0,713,Arthropathy associated with other disorders classified elsewhere
Arthropathy.associated.with.neurological.disorders,0,0,0,0,713.5,Arthropathy associated with neurological disorders
Rheumatoid.arthritis.and.other.inflammatory.polyarthropathies,0,2,0,2,714,Rheumatoid arthritis and other inflammatory polyarthropathies
Rheumatoid.arthritis,0,1,0,1,714.1,Rheumatoid arthritis
Juvenile.rheumatoid.arthritis,0,0,0,0,714.2,Juvenile rheumatoid arthritis
Other.inflammatory.spondylopathies,0,0,0,0,715,Other inflammatory spondylopathies
Sacroiliitis.NEC,3,0,0,3,715.1,Sacroiliitis NEC
Ankylosing.spondylitis,0,0,0,0,715.2,Ankylosing spondylitis
Other.arthropathies,0,0,0,0,716,Other arthropathies
Unspecified.polyarthropathy.or.polyarthritis,0,0,0,0,716.1,Unspecified polyarthropathy or polyarthritis
Unspecified.monoarthritis,2,3,3,8,716.2,Unspecified monoarthritis
Kaschin.Beck.disease,0,0,0,0,716.3,Kaschin-Beck disease
Palindromic.rheumatism,0,0,0,0,716.8,Palindromic rheumatism
Arthropathy.NOS,2,3,3,8,716.9,Arthropathy NOS
Polymyalgia.Rheumatica,0,0,0,0,717,Polymyalgia Rheumatica
Spinal.stenosis,0,0,3,3,720,Spinal stenosis
Spinal.stenosis.of.lumbar.region,2,3,1,6,720.1,Spinal stenosis of lumbar region
Spondylosis.and.allied.disorders,0,0,1,1,721,Spondylosis and allied disorders
Spondylosis.without.myelopathy,1,2,1,4,721.1,Spondylosis without myelopathy
Spondylosis.with.myelopathy,1,1,0,2,721.2,Spondylosis with myelopathy
Other.allied.disorders.of.spine,0,0,0,0,721.8,Other allied disorders of spine
Intervertebral.disc.disorders,0,0,0,0,722,Intervertebral disc disorders
Displacement.of.intervertebral.disc,3,0,0,3,722.1,Displacement of intervertebral disc
Schmorl.s.nodes,0,0,0,0,722.3,Schmorl's nodes
Degeneration.of.intervertebral.disc,1,3,3,7,722.6,Degeneration of intervertebral disc
Intervertebral.disc.disorder.with.myelopathy,0,0,0,0,722.7,Intervertebral disc disorder with myelopathy
Postlaminectomy.syndrome,0,0,1,1,722.8,Postlaminectomy syndrome
Other.and.unspecified.disc.disorder,0,0,1,1,722.9,Other and unspecified disc disorder
Other.disorders.of.cervical.region,0,0,0,0,723,Other disorders of cervical region
Torticollis,2,2,0,4,723.1,Torticollis
Other.and.unspecified.disorders.of.back,0,0,0,0,724,Other and unspecified disorders of back
Disorders.of.sacrum,0,0,0,0,724.1,Disorders of sacrum
Disorders.of.coccyx,0,0,0,0,724.2,Disorders of coccyx
Other.symptoms.referable.to.back,0,0,0,0,724.8,Other symptoms referable to back
Other.unspecified.back.disorders,0,0,0,0,724.9,Other unspecified back disorders
Peripheral.enthesopathies.and.allied.syndromes,0,3,2,5,726,Peripheral enthesopathies and allied syndromes
Enthesopathy,2,1,0,3,726.1,Enthesopathy
Synoviopathy,0,0,0,0,726.2,Synoviopathy
Bursitis,0,0,0,0,726.3,Bursitis
Calcaneal.spur..Exostosis.NOS,0,1,0,1,726.4,Calcaneal spur; Exostosis NOS
Other.disorders.of.synovium..tendon..and.bursa,0,0,0,0,727,"Other disorders of synovium, tendon, and bursa"
Synovitis.and.tenosynovitis,0,3,0,3,727.1,Synovitis and tenosynovitis
Bursitis.disorders,0,0,0,0,727.2,Bursitis disorders
Ganglion.and.cyst.of.synovium..tendon..and.bursa,0,0,0,0,727.4,"Ganglion and cyst of synovium, tendon, and bursa"
Rupture.of.synovium,0,0,0,0,727.5,Rupture of synovium
Rupture.of.tendon..nontraumatic,0,0,0,0,727.6,"Rupture of tendon, nontraumatic"
Contracture.of.tendon..sheath.,0,0,0,0,727.7,Contracture of tendon (sheath)
Plica.syndrome,0,0,0,0,727.8,Plica syndrome
Disorders.of.muscle..ligament..and.fascia,0,0,0,0,728,"Disorders of muscle, ligament, and fascia"
Muscular.calcification.and.ossification,0,0,0,0,728.1,Muscular calcification and ossification
Laxity.of.ligament.or.hypermobility.syndrome,0,0,0,0,728.2,Laxity of ligament or hypermobility syndrome
Fasciitis,1,0,2,3,728.7,Fasciitis
Contracture.of.palmar.fascia..Dupuytren.s.disease.,0,0,0,0,728.71,Contracture of palmar fascia [Dupuytren's disease]
Other.disorders.of.soft.tissues,0,1,0,1,729,Other disorders of soft tissues
Rheumatism..unspecified.and.fibrositis,0,0,0,0,729.1,"Rheumatism, unspecified and fibrositis"
Panniculitis,0,0,1,1,729.3,Panniculitis
Nontraumatic.compartment.syndrome,0,0,0,0,729.7,Nontraumatic compartment syndrome
Osteitis.deformans.and.osteopathies.associated.with.other.disorders.classified.elsewhere,0,1,1,2,731,Osteitis deformans and osteopathies associated with other disorders classified elsewhere
Osteitis.deformans..Paget.s.disease.of.bone.,0,0,1,1,731.1,Osteitis deformans [Paget's disease of bone]
Osteochondropathies,0,0,0,0,732,Osteochondropathies
Juvenile.osteochondrosis,0,0,0,0,732.1,Juvenile osteochondrosis
Osteochondritis.dissecans,0,0,0,0,732.7,Osteochondritis dissecans
Other.disorders.of.bone.and.cartilage,0,1,1,2,733,Other disorders of bone and cartilage
Cyst.of.bone,0,0,0,0,733.2,Cyst of bone
Aseptic.necrosis.of.bone,1,0,0,1,733.4,Aseptic necrosis of bone
Costochondritis,0,0,0,0,733.6,Costochondritis
Malunion.and.nonunion.of.fracture,0,0,0,0,733.8,Malunion and nonunion of fracture
Chondromalacia,0,0,0,0,733.9,Chondromalacia
Acquired.foot.deformities,0,0,0,0,735,Acquired foot deformities
Flat.foot,0,2,2,4,735.1,Flat foot
Acquired.toe.deformities,0,0,0,0,735.2,Acquired toe deformities
Hammer.toe..acquired.,0,0,1,1,735.21,Hammer toe (acquired)
Claw.toe..acquired.,0,0,0,0,735.22,Claw toe (acquired)
Hallux.rigidus,0,0,0,0,735.23,Hallux rigidus
Hallux.valgus..Bunion.,0,1,1,2,735.3,Hallux valgus (Bunion)
Other.acquired.deformities.of.limbs,0,0,0,0,736,Other acquired deformities of limbs
Acquired.deformities.of.forearm,0,0,1,1,736.1,Acquired deformities of forearm
Acquired.deformities.of.finger,0,0,0,0,736.2,Acquired deformities of finger
Acquired.deformities.of.hip,0,0,0,0,736.3,Acquired deformities of hip
Genu.valgum.or.varum..acquired.,0,0,0,0,736.4,Genu valgum or varum (acquired)
Acquired.deformities.of.knee,0,0,0,0,736.5,Acquired deformities of knee
Unequal.leg.length..acquired.,0,0,0,0,736.6,Unequal leg length (acquired)
Curvature.of.spine,0,0,0,0,737,Curvature of spine
Kyphosis..acquired.,0,0,1,1,737.1,Kyphosis (acquired)
Lordosis..acquired.,0,0,0,0,737.2,Lordosis (acquired)
Kyphoscoliosis.and.scoliosis,3,2,1,6,737.3,Kyphoscoliosis and scoliosis
Other.acquired.musculoskeletal.deformity,0,2,0,2,738,Other acquired musculoskeletal deformity
Acquired.spondylolisthesis,0,1,2,3,738.4,Acquired spondylolisthesis
Contracture.of.joint,0,0,1,1,739,Contracture of joint
Osteoarthrosis,2,0,0,2,740,Osteoarthrosis
Osteoarthritis..localized,0,1,1,2,740.1,Osteoarthritis; localized
Osteoarthrosis..localized..primary,2,3,2,7,740.11,"Osteoarthrosis, localized, primary"
Osteoarthrosis..localized..secondary,0,0,0,0,740.12,"Osteoarthrosis, localized, secondary"
Osteoarthrosis..generalized,3,3,3,9,740.2,"Osteoarthrosis, generalized"
Osteoarthrosis.involving.more.than.one.site..but.not.specified.as.generalized,0,1,1,2,740.3,"Osteoarthrosis involving more than one site, but not specified as generalized"
Osteoarthrosis.NOS,2,3,3,8,740.9,Osteoarthrosis NOS
Symptoms.and.disorders.of.the.joints,2,1,1,4,741,Symptoms and disorders of the joints
Ankylosis.of.joint,1,2,0,3,741.1,Ankylosis of joint
Stiffness.of.joint,0,0,0,0,741.2,Stiffness of joint
Difficulty.in.walking,2,3,0,5,741.3,Difficulty in walking
Joint.effusions,2,2,2,6,741.4,Joint effusions
Hemarthrosis,0,0,0,0,741.5,Hemarthrosis
Villonodular.synovitis,0,0,0,0,741.6,Villonodular synovitis
Derangement.of.joint..non.traumatic,0,0,0,0,742,"Derangement of joint, non-traumatic"
Loose.body.in.joint,0,0,0,0,742.1,Loose body in joint
Pathological..developmental.or.recurrent.dislocation,0,0,0,0,742.2,"Pathological, developmental or recurrent dislocation"
Articular.cartilage.disorder,1,0,1,2,742.8,Articular cartilage disorder
Other.derangement.of.joint,1,0,1,2,742.9,Other derangement of joint
Osteoporosis..osteopenia.and.pathological.fracture,0,0,0,0,743,"Osteoporosis, osteopenia and pathological fracture"
Osteoporosis,2,2,1,5,743.1,Osteoporosis
Osteoporosis.NOS,3,3,3,9,743.11,Osteoporosis NOS
Senile.osteoporosis,3,1,0,4,743.12,Senile osteoporosis
Other.specified.osteoporosis,0,2,2,4,743.13,Other specified osteoporosis
Pathologic.fracture,1,1,3,5,743.2,Pathologic fracture
Pathologic.fracture.of.vertebrae,0,0,1,1,743.21,Pathologic fracture of vertebrae
Pathologic.fracture.of.femur,0,0,1,1,743.22,Pathologic fracture of femur
Stress.fracture,0,0,0,0,743.4,Stress fracture
Osteopenia.or.other.disorder.of.bone.and.cartilage,2,2,3,7,743.9,Osteopenia or other disorder of bone and cartilage
Pain.in.joint,2,3,3,8,745,Pain in joint
Cardiac.and.circulatory.congenital.anomalies,0,0,0,0,747,Cardiac and circulatory congenital anomalies
Cardiac.congenital.anomalies,0,0,1,1,747.1,Cardiac congenital anomalies
Cardiac.shunt..heart.septal.defect,1,0,0,1,747.11,Cardiac shunt/ heart septal defect
Valvular.heart.disease..heart.chambers,0,0,0,0,747.12,Valvular heart disease/ heart chambers
Congenital.anomalies.of.great.vessels,3,3,3,9,747.13,Congenital anomalies of great vessels
Congenital.anomalies.of.peripheral.vascular.system,0,0,0,0,747.2,Congenital anomalies of peripheral vascular system
Anomalies.of.respiratory.system..congenital,0,0,0,0,748,"Anomalies of respiratory system, congenital"
Congenital.anomalies.of.face.and.neck,0,0,0,0,749,Congenital anomalies of face and neck
Cleft.palate,0,0,0,0,749.1,Cleft palate
Congenital.anomalies.of.skull.and.face.bones,0,0,0,0,749.2,Congenital anomalies of skull and face bones
Digestive.congenital.anomalies,0,0,0,0,750,Digestive congenital anomalies
Upper.gastrointestinal.congenital.anomalies,0,0,0,0,750.1,Upper gastrointestinal congenital anomalies
Esophageal.atresia.tracheoesophageal.fistula,0,1,2,3,750.11,Esophageal atresia/tracheoesophageal fistula
Congenital.anomalies.of.mouth.tongue,0,0,0,0,750.13,Congenital anomalies of mouth/tongue
Congenital.anomalies.of.esophagus,0,0,0,0,750.14,Congenital anomalies of esophagus
Congenital.anomalies.of.stomach,0,0,0,0,750.15,Congenital anomalies of stomach
Lower.gastrointestinal.congenital.anomalies,0,0,0,0,750.2,Lower gastrointestinal congenital anomalies
Congenital.anomalies.of.intestine,0,0,0,0,750.21,Congenital anomalies of intestine
Congenital.anomaly.of.gallbladder..bile.ducts..liver..pancreas,0,0,0,0,750.22,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"
Congenital.hypertrophic.pyloric.stenosis,0,0,0,0,750.5,Congenital hypertrophic pyloric stenosis
Congenital.anomalies.of.genital.organs,0,0,0,0,751.1,Congenital anomalies of genital organs
Congenital.anomalies.of.female.genital.organs,0,0,0,0,751.11,Congenital anomalies of female genital organs
Congenital.anomalies.of.male.genital.organs,0,0,0,0,751.12,Congenital anomalies of male genital organs
Congenital.anomalies.of.urinary.system,0,0,0,0,751.2,Congenital anomalies of urinary system
Cystic.kidney.disease,0,0,1,1,751.21,Cystic kidney disease
Other.specified.congenital.anomalies.of.kidney,2,3,0,5,751.22,Other specified congenital anomalies of kidney
Obstructive.genitourinary.defect,0,0,0,0,751.3,Obstructive genitourinary defect
Nervous.system.congenital.anomalies,0,0,0,0,752,Nervous system congenital anomalies
Neural.tube.defects,0,0,0,0,752.1,Neural tube defects
Spina.bifida,0,0,0,0,752.11,Spina bifida
Other.specified.congenital.anomalies.of.nervous.system,0,0,0,0,752.2,Other specified congenital anomalies of nervous system
Congenital.anomalies.of.the.eye,0,0,0,0,753,Congenital anomalies of the eye
Congenital.cataract.and.lens.anomalies,0,0,0,0,753.1,Congenital cataract and lens anomalies
Congenital.anomalies.of.posterior.segment.of.eye,0,0,0,0,753.2,Congenital anomalies of posterior segment of eye
Congenital.musculoskeletal.deformities.of.spine,0,0,0,0,754,Congenital musculoskeletal deformities of spine
Lumbosacral.spondylolysis..congenital,0,0,0,0,754.1,"Lumbosacral spondylolysis, congenital"
Spondylolisthesis..congenital,0,0,0,0,754.2,"Spondylolisthesis, congenital"
Congenital.anomalies.of.limbs,0,0,0,0,755,Congenital anomalies of limbs
Congenital.deformities.of.feet,0,0,0,0,755.1,Congenital deformities of feet
Congenital.anomaly.of.fingers.toes,2,0,0,2,755.3,Congenital anomaly of fingers/toes
Congenital.anomalies.of.upper.limb..including.shoulder.girdle,0,0,0,0,755.4,"Congenital anomalies of upper limb, including shoulder girdle"
Other.congenital.anomalies.of.lower.limb..including.pelvic.girdle,0,0,0,0,755.6,"Other congenital anomalies of lower limb, including pelvic girdle"
Congenital.hip.dysplasia.and.deformity,0,0,0,0,755.61,Congenital hip dysplasia and deformity
Other.congenital.musculoskeletal.anomalies,0,0,0,0,756,Other congenital musculoskeletal anomalies
Congenital.anomalies.of.abdominal.wall..diaphram,0,0,0,0,756.1,Congenital anomalies of abdominal wall; diaphram
Pectus.and.other.congenital.anomalies.of.ribs.sternum,0,0,0,0,756.2,Pectus and other congenital anomalies of ribs/sternum
Pectus.excavatum,0,0,0,0,756.21,Pectus excavatum
Pectus.carinatum,0,0,0,0,756.22,Pectus carinatum
Congenital.anomalies.of.muscle..tendon..fascia..and.connective.tissue,0,0,0,0,756.3,"Congenital anomalies of muscle, tendon, fascia, and connective tissue"
Congenital.osteodystrophies,0,0,0,0,756.5,Congenital osteodystrophies
Congenital.anomalies.of.the.integument,0,1,0,1,757,Congenital anomalies of the integument
Chromosomal.anomalies.and.genetic.disorders,0,0,0,0,758,Chromosomal anomalies and genetic disorders
Chromosomal.anomalies,0,0,0,0,758.1,Chromosomal anomalies
Other.and.unspecified.congenital.anomalies,0,0,0,0,759,Other and unspecified congenital anomalies
Anomalies.of.endocrine.glands..congenital,0,0,0,0,759.1,"Anomalies of endocrine glands, congenital"
Back.pain,3,3,3,9,760,Back pain
Cervicalgia,3,3,3,9,761,Cervicalgia
Thoracic.or.lumbosacral.neuritis.or.radiculitis..unspecified,3,3,0,6,763,"Thoracic or lumbosacral neuritis or radiculitis, unspecified"
Sciatica,2,0,0,2,764,Sciatica
Cervical.radiculitis,0,0,0,0,765,Cervical radiculitis
Neuralgia..neuritis..and.radiculitis.NOS,1,2,0,3,766,"Neuralgia, neuritis, and radiculitis NOS"
Cervicocranial.Cervicobrachial.syndrome,0,0,0,0,767,Cervicocranial/Cervicobrachial syndrome
Nonallopathic.lesions.NEC,1,0,0,1,769,Nonallopathic lesions NEC
Myalgia.and.myositis.unspecified,0,1,1,2,770,Myalgia and myositis unspecified
Musculoskeletal.symptoms.referable.to.limbs,3,1,3,7,771,Musculoskeletal symptoms referable to limbs
Swelling.of.limb,3,3,2,8,771.1,Swelling of limb
Cramp.of.limb,0,1,0,1,771.2,Cramp of limb
Symptoms.of.the.muscles,0,0,0,0,772,Symptoms of the muscles
Muscular.wasting.and.disuse.atrophy,2,2,1,5,772.1,Muscular wasting and disuse atrophy
Spasm.of.muscle,0,0,1,1,772.2,Spasm of muscle
Muscle.weakness,0,0,3,3,772.3,Muscle weakness
Rhabdomyolysis,0,2,3,5,772.4,Rhabdomyolysis
Facial.weakness,0,1,1,2,772.6,Facial weakness
Pain.in.limb,2,3,3,8,773,Pain in limb
Hypothermia.Chills,1,2,2,5,780,Hypothermia/Chills
Symptoms.involving.nervous.and.musculoskeletal.systems,2,3,3,8,781,Symptoms involving nervous and musculoskeletal systems
Abnormal.posture,1,2,1,4,781.2,Abnormal posture
Symptoms.involving.skin.and.other.integumentary.tissue,0,0,0,0,782,Symptoms involving skin and other integumentary tissue
Edema,3,3,3,9,782.3,Edema
Pallor.and.flushing,0,0,0,0,782.6,Pallor and flushing
Fever.of.unknown.origin,3,3,1,7,783,Fever of unknown origin
Postprocedural.fever,0,0,0,0,783.1,Postprocedural fever
Abdominal.pain,2,3,3,8,785,Abdominal pain
Syncope.and.collapse,2,3,3,8,788,Syncope and collapse
Nausea.and.vomiting,2,3,3,8,789,Nausea and vomiting
Persistent.vomiting,0,0,0,0,789.1,Persistent vomiting
Nonspecific.findings.on.examination.of.blood,2,1,1,4,790,Nonspecific findings on examination of blood
Elevated.sedimentation.rate,0,1,0,1,790.1,Elevated sedimentation rate
Other.abnormal.blood.chemistry,2,1,1,4,790.6,Other abnormal blood chemistry
Elevated.C.reactive.protein..CRP.,0,0,0,0,790.8,Elevated C-reactive protein (CRP)
Abnormal.arterial.blood.gases,0,0,0,0,790.9,Abnormal arterial blood gases
Gangrene,0,1,1,2,791,Gangrene
Abnormal.Papanicolaou.smear.of.cervix.and.cervical.HPV,0,0,0,0,792,Abnormal Papanicolaou smear of cervix and cervical HPV
Papanicolaou.smear.of.cervix.or.vagina.with.atypical.squamous.cells,0,0,0,0,792.1,Papanicolaou smear of cervix or vagina with atypical squamous cells
Nonspecific.abnormal.findings.on.radiological.and.other.examination.of.musculoskeletal.system,2,1,2,5,793,Nonspecific abnormal findings on radiological and other examination of musculoskeletal system
Nonspecific.abnormal.findings.on.radiological.and.other.examination.of.other.intrathoracic.organs..echocardiogram..etc.,3,2,1,6,793.2,"Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)"
Abnormal.results.of.other.function.studies..bladder..pancreas..placenta..spleen..etc.,0,0,0,0,794,"Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)"
Other.and.nonspecific.abnormal.cytological..histological.and.immunological.findings,0,0,0,0,795,"Other and nonspecific abnormal cytological, histological and immunological findings"
Elevated.carcinoembryonic.antigen..CEA.,0,0,0,0,795.81,Elevated carcinoembryonic antigen [CEA]
Elevated.cancer.antigen.125..CA.125.,0,0,0,0,795.82,Elevated cancer antigen 125 [CA 125]
Elevated.prostate.specific.antigen..PSA.,0,2,1,3,796,Elevated prostate specific antigen [PSA]
Shock,3,3,0,6,797,Shock
Cardiogenic.shock,3,1,0,4,797.1,Cardiogenic shock
Malaise.and.fatigue,1,3,3,7,798,Malaise and fatigue
Chronic.fatigue.syndrome,0,0,0,0,798.1,Chronic fatigue syndrome
Fracture.of.lower.limb,0,0,0,0,800,Fracture of lower limb
Fracture.of.neck.of.femur,0,1,3,4,800.1,Fracture of neck of femur
Fracture.of.unspecified.part.of.femur,0,1,1,2,800.2,Fracture of unspecified part of femur
Fracture.of.tibia.and.fibula,0,0,1,1,800.3,Fracture of tibia and fibula
Fracture.of.patella,0,0,1,1,800.4,Fracture of patella
Fracture.of.ankle.and.foot,0,0,1,1,801,Fracture of ankle and foot
Fracture.of.foot,0,0,1,1,801.1,Fracture of foot
Fracture.of.pelvis,0,0,3,3,802,Fracture of pelvis
Fracture.of.upper.limb,0,0,0,0,803,Fracture of upper limb
Fracture.of.humerus,0,0,1,1,803.1,Fracture of humerus
Fracture.of.radius.and.ulna,0,3,1,4,803.2,Fracture of radius and ulna
Colles..fracture,0,0,1,1,803.21,Colles' fracture
Fracture.of.clavicle.or.scapula,0,0,1,1,803.3,Fracture of clavicle or scapula
Fracture.of.hand.or.wrist,0,0,1,1,804,Fracture of hand or wrist
Fracture.of.vertebral.column.without.mention.of.spinal.cord.injury,0,0,3,3,805,Fracture of vertebral column without mention of spinal cord injury
Fracture.of.ribs,0,0,1,1,807,Fracture of ribs
Fracture.of.unspecified.bones,2,0,1,3,809,Fracture of unspecified bones
Cerebral.laceration.and.contusion,0,0,1,1,816,Cerebral laceration and contusion
Concussion,0,1,2,3,817,Concussion
Intracranial.hemorrhage..injury.,0,0,2,2,818,Intracranial hemorrhage (injury)
Subdural.hemorrhage..injury.,0,0,1,1,818.1,Subdural hemorrhage (injury)
Subarachnoid.hemorrhage..injury.,0,0,1,1,818.2,Subarachnoid hemorrhage (injury)
Skull.and.face.fracture.and.other.intercranial.injury,2,0,1,3,819,Skull and face fracture and other intercranial injury
Torus.fracture,0,0,0,0,823,Torus fracture
Dislocation,0,2,0,2,830,Dislocation
Internal.derangement.of.knee,0,0,0,0,835,Internal derangement of knee
Traumatic.arthropathy,0,0,0,0,836,Traumatic arthropathy
Sprains.and.strains,0,1,1,2,840,Sprains and strains
Muscle.tendon.sprain,0,0,0,0,840.1,Muscle/tendon sprain
Rotator.cuff..capsule..sprain,0,0,0,0,840.2,Rotator cuff (capsule) sprain
Joint.ligament.sprain,0,0,0,0,840.3,Joint/ligament sprain
Sprains.and.strains.of.back.and.neck,2,2,2,6,841,Sprains and strains of back and neck
Other.sprains.and.strains,0,0,0,0,842,Other sprains and strains
Hemorrhage.or.hematoma.complicating.a.procedure,3,1,3,7,850,Hemorrhage or hematoma complicating a procedure
Complications.of.transplants.and.reattached.limbs,1,0,0,1,851,Complications of transplants and reattached limbs
Complication.of.colostomy.or.enterostomy,0,0,1,1,853,Complication of colostomy or enterostomy
Complications.of.cardiac.vascular.device..implant..and.graft,1,1,1,3,854,"Complications of cardiac/vascular device, implant, and graft"
Complication.of.nervous.system.device..implant..and.graft,0,3,0,3,855,"Complication of nervous system device, implant, and graft"
Vascular.complications.of.surgery.and.medical.procedures,0,0,1,1,856,Vascular complications of surgery and medical procedures
Mechanical.complication.of.unspecified.genitourinary.device..implant..and.graft,0,0,1,1,857,"Mechanical complication of unspecified genitourinary device, implant, and graft"
Complication.of.internal.orthopedic.device,0,0,1,1,858,Complication of internal orthopedic device
Complication.due.to.other.implant.and.internal.device,0,0,1,1,859,Complication due to other implant and internal device
Bone.marrow.or.stem.cell.transplant,0,0,0,0,860,Bone marrow or stem cell transplant
Open.wounds.of.head..neck..and.trunk,0,3,3,6,870,Open wounds of head; neck; and trunk
Open.wound.or.laceration.of.eye.or.eyelid,0,0,1,1,870.1,Open wound or laceration of eye or eyelid
Open.wound.of.ear,0,0,0,0,870.2,Open wound of ear
Other.open.wound.of.head.and.face,2,2,3,7,870.3,Other open wound of head and face
Open.wound.of.nose.and.sinus,2,0,1,3,870.4,Open wound of nose and sinus
Open.wound.of.lip.and.mouth,0,0,1,1,870.5,Open wound of lip and mouth
Open.wound.of.neck,0,0,0,0,870.6,Open wound of neck
Open.wound.of.genital.organs,0,0,0,0,870.8,Open wound of genital organs
Open.wounds.of.extremities,2,1,1,4,871,Open wounds of extremities
Open.wound.of.hand.except.finger.s.,0,0,1,1,871.1,Open wound of hand except finger(s)
Open.wound.of.finger.s.,0,0,0,0,871.2,Open wound of finger(s)
Open.wound.of.foot.except.toe.s..alone,0,1,1,2,871.3,Open wound of foot except toe(s) alone
Open.wound.of.toe.s.,0,0,1,1,871.4,Open wound of toe(s)
Traumatic.amputation,0,0,1,1,872,Traumatic amputation
Broken.tooth,0,0,0,0,873,Broken tooth
Complication.of.amputation.stump,0,0,1,1,874,Complication of amputation stump
Non.healing.surgical.wound,0,0,1,1,875,Non-healing surgical wound
Posttraumatic.wound.infection.not.elsewhere.classified,0,0,0,0,876,Posttraumatic wound infection not elsewhere classified
Injuries.to.the.nervous.system,0,0,0,0,907,Injuries to the nervous system
Superficial.injury..infected,0,0,0,0,910,"Superficial injury, infected"
Blister,2,0,1,3,911,Blister
Insect.bite,0,0,0,0,912,Insect bite
Toxic.effect.of.venom,0,0,0,0,913,Toxic effect of venom
Superficial.injury.without.mention.of.infection,1,1,3,5,915,Superficial injury without mention of infection
Contusion,1,3,3,7,916,Contusion
Allergic.reaction.to.food,0,0,0,0,930,Allergic reaction to food
Contact.dermatitis.and.other.eczema.due.to.plants..except.food.,0,0,0,0,931,Contact dermatitis and other eczema due to plants [except food]
Dermatitis.due.to.solar.radiation,0,0,0,0,938,Dermatitis due to solar radiation
Acute.dermatitis.due.to.solar.radiation,0,0,0,0,938.1,Acute dermatitis due to solar radiation
Chronic.dermatitis.due.to.solar.radiation,0,0,1,1,938.2,Chronic dermatitis due to solar radiation
Atopic.contact.dermatitis.due.to.other.or.unspecified,2,3,2,7,939,Atopic/contact dermatitis due to other or unspecified
Contact.and.allergic.dermatitis.of.eyelid,0,0,0,0,939.1,Contact and allergic dermatitis of eyelid
Adverse.reaction.to.serum.or.vaccine,0,0,0,0,941,Adverse reaction to serum or vaccine
Infusion.and.transfusion.reaction,0,0,1,1,942,Infusion and transfusion reaction
Anaphylactic.shock.NOS,0,1,1,2,946,Anaphylactic shock NOS
Urticaria,0,1,0,1,947,Urticaria
Allergies..other,0,1,0,1,949,"Allergies, other"
Diaper.or.napkin.rash,0,0,0,0,949.1,Diaper or napkin rash
Spinal.cord.injury.without.evidence.of.spinal.bone.injury,0,0,1,1,952,Spinal cord injury without evidence of spinal bone injury
Injury.to.other.and.unspecified.nerves,0,0,0,0,957,Injury to other and unspecified nerves
Certain.early.complications.of.trauma.or.procedure,0,0,0,0,958,Certain early complications of trauma or procedure
Postoperative.shock,0,0,1,1,958.1,Postoperative shock
Traumatic.and.surgical.subcutaneous.emphysema,0,0,0,0,958.2,Traumatic and surgical subcutaneous emphysema
Poisoning.by.antibiotics,0,0,0,0,960,Poisoning by antibiotics
Adverse.effects.of.antibacterials..not.penicillins.,0,0,0,0,960.1,Adverse effects of antibacterials (not penicillins)
Allergy.adverse.effect.of.penicillin,0,0,0,0,960.2,Allergy/adverse effect of penicillin
Poisoning.by.other.anti.infectives,0,0,0,0,961,Poisoning by other anti-infectives
Poisoning.by.hormones.and.synthetic.substitutes,0,0,0,0,962,Poisoning by hormones and synthetic substitutes
Adrenal.cortical.steroids.causing.adverse.effects.in.therapeutic.use,0,0,0,0,962.1,Adrenal cortical steroids causing adverse effects in therapeutic use
Insulins.and.antidiabetic.agents.causing.adverse.effects.in.therapeutic.use,0,0,1,1,962.2,Insulins and antidiabetic agents causing adverse effects in therapeutic use
Hormones.and.synthetic.substitutes.causing.adverse.effects.in.therapeutic.use,0,0,1,1,962.3,Hormones and synthetic substitutes causing adverse effects in therapeutic use
Poisoning.by.primarily.systemic.agents,0,0,0,0,963,Poisoning by primarily systemic agents
